date,Carrots,Cabbages,Tomatoes,Import Red Onions,Import Big Onions,Import Potatoes,Import Chillies,Average Exchange Rate,Import Fuel Price
2025-03-31,,,,,,,,295.91,
2025-04-01,550.0,250.0,300.0,350.0,180.0,180.0,700.0,298.53,
2025-04-02,550.0,250.0,300.0,350.0,155.0,180.0,700.0,298.53,
2025-04-03,450.0,230.0,350.0,350.0,155.0,180.0,700.0,298.53,
2025-04-04,500.0,230.0,350.0,350.0,155.0,180.0,700.0,298.53,
2025-04-07,400.0,250.0,350.0,350.0,155.0,180.0,700.0,298.53,
2025-04-08,400.0,250.0,500.0,350.0,155.0,180.0,700.0,298.53,
2025-04-09,400.0,200.0,550.0,350.0,155.0,180.0,700.0,298.53,
2025-04-10,350.0,250.0,650.0,350.0,155.0,180.0,700.0,298.53,
2025-04-11,450.0,250.0,650.0,350.0,155.0,180.0,700.0,298.53,
2025-04-14,,,,,,,,298.53,
2025-04-15,,,,,,,,298.53,
2025-04-16,450.0,250.0,550.0,350.0,140.0,180.0,700.0,298.53,
2025-04-17,500.0,250.0,500.0,350.0,140.0,180.0,700.0,298.53,
2025-04-18,,,,,,,,298.53,
2025-04-21,400.0,250.0,450.0,350.0,140.0,180.0,700.0,298.53,
2025-04-22,500.0,300.0,600.0,400.0,140.0,180.0,700.0,298.53,
2025-04-23,500.0,300.0,600.0,400.0,140.0,200.0,700.0,298.53,
2025-04-24,450.0,320.0,650.0,400.0,140.0,200.0,700.0,298.53,
2025-04-25,450.0,320.0,650.0,400.0,140.0,200.0,700.0,298.53,
2025-04-28,450.0,320.0,650.0,375.0,120.0,200.0,700.0,298.53,
2025-04-29,550.0,350.0,650.0,375.0,120.0,200.0,700.0,298.53,
2025-04-30,600.0,370.0,700.0,375.0,120.0,200.0,700.0,298.53,
2025-05-01,,,,,,,,299.41,
2025-05-02,750.0,400.0,700.0,375.0,120.0,200.0,700.0,299.41,
2025-05-05,650.0,400.0,900.0,350.0,120.0,200.0,700.0,299.41,
2025-05-06,650.0,450.0,900.0,350.0,120.0,200.0,700.0,299.41,
2025-05-07,800.0,450.0,900.0,350.0,120.0,200.0,700.0,299.41,
2025-05-08,750.0,450.0,900.0,350.0,120.0,200.0,700.0,299.41,
2025-05-09,800.0,500.0,900.0,350.0,120.0,220.0,700.0,299.41,
2025-05-12,,,,,,,,299.41,
2025-05-13,,,,,,,,299.41,
2025-05-14,700.0,450.0,900.0,350.0,160.0,220.0,700.0,299.41,
2025-05-15,850.0,450.0,850.0,350.0,160.0,220.0,700.0,299.41,
2025-05-16,850.0,450.0,900.0,400.0,160.0,240.0,700.0,299.41,
2025-05-19,850.0,450.0,800.0,400.0,120.0,240.0,700.0,299.41,
2025-05-20,850.0,400.0,800.0,400.0,120.0,240.0,700.0,299.41,
2025-05-21,750.0,300.0,650.0,400.0,120.0,240.0,700.0,299.41,
2025-05-22,750.0,300.0,550.0,400.0,120.0,240.0,700.0,299.41,
2025-05-23,650.0,300.0,550.0,400.0,120.0,240.0,700.0,299.41,
2025-05-26,650.0,350.0,550.0,420.0,120.0,200.0,700.0,299.41,
2025-05-27,700.0,350.0,600.0,420.0,120.0,200.0,700.0,299.41,
2025-05-28,750.0,350.0,550.0,420.0,120.0,200.0,700.0,299.41,
2025-05-29,750.0,350.0,550.0,420.0,120.0,200.0,700.0,299.41,
2025-05-30,650.0,300.0,550.0,420.0,120.0,200.0,700.0,299.41,
2025-06-02,700.0,350.0,600.0,450.0,150.0,200.0,700.0,299.9,
2025-06-03,700.0,380.0,600.0,450.0,150.0,200.0,700.0,299.9,
2025-06-04,750.0,400.0,600.0,450.0,150.0,210.0,700.0,299.9,
2025-06-05,600.0,400.0,600.0,450.0,150.0,210.0,700.0,299.9,
2025-06-06,600.0,400.0,650.0,450.0,150.0,210.0,700.0,299.9,
2025-06-09,650.0,500.0,600.0,450.0,130.0,200.0,700.0,299.9,
2025-06-10,,,,,,,,299.9,
2025-06-11,650.0,470.0,650.0,450.0,130.0,200.0,700.0,299.9,
2025-06-12,700.0,450.0,550.0,470.0,130.0,193.0,700.0,299.9,
2025-06-13,700.0,450.0,500.0,470.0,130.0,197.0,700.0,299.9,
2025-06-16,450.0,400.0,350.0,450.0,130.0,195.0,700.0,299.9,
2025-06-17,500.0,450.0,400.0,450.0,130.0,195.0,700.0,299.9,
2025-06-18,450.0,400.0,350.0,450.0,130.0,195.0,700.0,299.9,
2025-06-19,450.0,350.0,300.0,450.0,130.0,195.0,700.0,299.9,
2025-06-20,450.0,300.0,250.0,450.0,130.0,197.0,700.0,299.9,
2025-06-23,350.0,270.0,270.0,450.0,130.0,195.0,700.0,299.9,
2025-06-24,350.0,200.0,250.0,450.0,130.0,195.0,700.0,299.9,
2025-06-25,350.0,230.0,250.0,450.0,130.0,195.0,700.0,299.9,
2025-06-26,350.0,270.0,250.0,450.0,130.0,195.0,700.0,299.9,
2025-06-27,330.0,250.0,230.0,450.0,130.0,190.0,600.0,299.9,
2025-06-30,250.0,250.0,200.0,470.0,140.0,195.0,650.0,299.9,
2025-07-01,250.0,250.0,170.0,470.0,140.0,195.0,650.0,301.12,
2025-07-02,300.0,250.0,170.0,470.0,140.0,195.0,600.0,301.12,
2025-07-03,350.0,250.0,170.0,500.0,140.0,190.0,600.0,301.12,
2025-07-04,330.0,300.0,170.0,500.0,140.0,190.0,600.0,301.12,
2025-07-07,350.0,250.0,170.0,500.0,140.0,190.0,600.0,301.12,
2025-07-08,400.0,300.0,170.0,500.0,140.0,190.0,600.0,301.12,
2025-07-09,400.0,300.0,200.0,500.0,140.0,190.0,600.0,301.12,
2025-07-10,,,,,,,,301.12,
2025-07-11,400.0,250.0,150.0,500.0,140.0,190.0,600.0,301.12,
2025-07-14,400.0,300.0,120.0,500.0,120.0,200.0,600.0,301.12,
2025-07-15,350.0,270.0,130.0,500.0,120.0,200.0,600.0,301.12,
2025-07-16,300.0,250.0,100.0,450.0,120.0,200.0,600.0,301.12,
2025-07-17,300.0,250.0,100.0,450.0,120.0,200.0,600.0,301.12,
2025-07-18,300.0,250.0,130.0,450.0,120.0,200.0,600.0,301.12,
2025-07-21,300.0,200.0,150.0,400.0,120.0,200.0,600.0,301.12,
2025-07-22,300.0,200.0,120.0,400.0,120.0,200.0,600.0,301.12,
2025-07-23,350.0,250.0,120.0,400.0,120.0,200.0,600.0,301.12,
2025-07-24,350.0,250.0,120.0,400.0,120.0,200.0,600.0,301.12,
2025-07-25,300.0,250.0,120.0,400.0,130.0,200.0,600.0,301.12,
2025-07-28,350.0,180.0,170.0,,130.0,200.0,600.0,301.12,
2025-07-29,300.0,180.0,170.0,,130.0,200.0,600.0,301.12,
2025-07-30,350.0,200.0,170.0,,130.0,200.0,600.0,301.12,
2025-07-31,350.0,200.0,170.0,,140.0,200.0,600.0,301.12,
